,artist_id,artist_name,id,key,energy,liveness,tempo,speechiness,acousticness,instrumentalness,mode,time_signature,duration,loudness,valence,danceability,title,decade
261,ARM7EDF1187B9B3FA1,Guns N' Roses,SOZJRGP146083C3775,6,0.911092,0.236185,125.122,0.046573,0.080135,0.145771,1,4,356.08,-7.765,0.619518,0.451043,Sweet Child O' Mine,1980s
262,ARL4TII1187B9B46E1,Queen,SOKBBOB144BD428A8E,4,0.983594,0.982012,115.991,0.296686,0.126117,0.001987,0,4,358.93333,-5.058,0.116782,0.533729,Another One Bites The Dust,1980s
263,ARDVZTE1187FB5A0A1,Bon Jovi,SOTGWYC1377304AA5E,3,0.481228,0.149166,112.014,0.02708,0.765395,0,0,4,220.38667,-7.855,0.439803,0.635257,Livin' On A Prayer,1980s
264,ARQJP041187B9B5093,Nena,SOZQWOX12A8AE46E52,4,0.526563,0.124028,193.597,0.13619,0.08155,5.00E-06,1,4,254.50667,-7.789,0.390924,0.480872,99 Red Balloons,1980s
265,ARA60941187B9AD4A3,Pet Shop Boys,SOIKFWO14405C60BD8,9,0.88382,0.923332,113.26,0.041077,0.134946,0.00183,1,4,133.942,-8.426,0.873146,0.736677,West End Girls,1980s
266,ARDCC191187FB4D366,Jive Bunny & The Mastermixers,SOCMTTQ14F9AD43D2A,8,0.806194,0.082376,185.745,0.181954,0.198537,0.000383,1,4,244.34667,-6.195,0.829327,0.574629,Swing the Mood,1980s
267,ARUJ5A41187FB3F5F1,U2,SOCLBXH150715DBF77,8,0.72989,0.980622,107.887,0.056779,0.656784,3.00E-06,1,4,144.06531,-9.788,0.718656,0.274024,Desire,1980s
268,ARDGB6U1187FB3AD07,Eurythmics,SOLZDWV143DBBC255E,8,0.957052,0.948199,125.931,0.083328,0.094233,0,1,4,242.97333,-7.163,0.486092,0.496826,Sweet Dreams (Are Made Of This),1980s
269,ARVML631187B99E90D,The B-52's,SOGZMMC134EE36B1F6,5,0.872746,0.93139,133.979,0.052535,0.039181,0,1,4,344.58667,-5.735,0.524865,0.648393,Love Shack,1980s
270,ARBEOHF1187B9B044D,Madonna,SOLSVGS12B0B807682,3,0.655426,0.068477,119.747,0.037118,0.150857,0.002111,0,4,218.62667,-10.842,0.970882,0.769848,Like A Virgin,1980s
271,ARIK43K1187B9AE54C,Lionel Richie,SOJQBKI144C980C523,5,0.829269,0.080355,111.395,0.051949,0.281052,1.00E-06,1,4,295.73333,-6.971,0.718054,0.736022,All Night Long,1980s
272,ARXQBR11187B98A2CC,Frankie Goes to Hollywood,SOOMIIV144BD552639,9,0.952085,0.434459,128.026,0.043392,0.001202,0.004528,1,4,210.15964,-5.268,0.638739,0.627116,Relax,1980s
273,AR9W3X91187FB3994C,Phil Collins,SOHTWWS13E9058312F,0,0.081475,0.163041,94.526,0.02733,0.874447,0.000256,1,4,288.54354,-27.264,0.257033,0.55286,In The Air Tonight,1980s
274,AR9W3X91187FB3994C,Phil Collins,SORPWIR1506B106478,1,0.355507,0.50952,112.732,0.03195,0.860718,2.00E-06,1,4,201.08825,-10.615,0.379611,0.604194,Against All Odds,1980s
275,AR5SB8C1187FB5C375,John Lennon,SOLUHBH1315CD43CB2,3,0.343043,0.101847,162.004,0.30341,0.94147,0.897612,1,4,226.22621,-18.849,0.810571,0.674256,Woman,1980s
276,ARVELV01187FB42126,Tears for Fears,SOPYHZN141A31B5ABB,2,0.921476,0.376375,98.074,0.03941,0.657783,0.000379,0,4,348.90667,-9.991,0.510823,0.530364,Shout,1980s
277,ARIK43K1187B9AE54C,Lionel Richie,SORRDVK144BAE4E6C8,7,0.477417,0.065228,82.231,0.03487,0.336043,0.000259,1,4,309.2,-9.973,0.628443,0.662599,"Say You, Say Me",1980s
278,ARL4TII1187B9B46E1,Queen,SOHALUK12AB018248E,7,0.714795,0.226719,77.064,0.049568,0.274862,5.00E-06,1,4,162.82667,-9.136,0.647483,0.59821,Crazy Little Thing Called Love,1980s
279,ARNLO5S1187B9B80CC,Van Halen,SOVMGEX12AC9070FF2,0,0.834722,0.070189,129.994,0.031742,0.171075,0.000376,1,4,241.59955,-6.219,0.805056,0.572353,Jump,1980s
280,ARZQ7QA1187B9AD08B,Prince,SOLAWAH1379E4E3E1F,2,0.397905,0.230251,110.918,0.067001,0.73522,0.640741,1,4,246.80444,-16.168,0.497038,0.652558,Batdance,1980s
281,AR7UBXR1187B9AA0FB,Musical Youth,SOAAIWR13FAF34E629,0,0.78626,0.35208,75.23,0.230258,0.142191,0,1,4,59.66621,-4.884,0.892615,0.642711,Pass The Dutchie,1980s
282,ARBQFU91187B9A6D5B,Billy Ocean,SOFTCBG1462343455B,11,0.716281,0.338538,117.163,0.044642,0.120753,5.00E-06,1,4,275.73601,-11.43,0.914802,0.692721,"Get Outta My Dreams, Get Into My Car",1980s
283,AR9ZLJJ1187FB5BC16,Paul McCartney,SOHONBI1340BB9EF99,10,0.451102,0.053014,117.525,0.046229,0.005356,0.022128,0,4,236.02667,-16.943,0.76084,0.813669,Say Say Say,1980s
284,AR0BGM11187B9B09BA,Olivia Newton-John,SOIIUWE12A8C132FCB,1,0.621223,0.28753,126.928,0.031897,0.069375,0,1,4,208,-7.87,0.559135,0.661169,Xanadu,1980s
285,ARTP87H1187B98DBED,Peter Gabriel,SOMRXSA144F4F9AA90,8,0.582804,0.047297,96.398,0.035178,0.032714,1.00E-06,1,4,306.70322,-9.836,0.541105,0.668133,Sledgehammer,1980s
286,ARRWMRT1187B9AE65A,Irene Cara,SOPCPNR13D11031C0B,3,0.9333,0.261933,131.927,0.042102,0.011162,3.60E-05,1,4,320.59166,-1.227,0.669385,0.638136,Fame,1980s
287,ARIK43K1187B9AE54C,Lionel Richie,SOLSTMA144B71ABCE8,9,0.51841,0.094015,124.145,0.034503,0.234981,2.00E-06,0,4,268.14667,-8.55,0.194596,0.5222,Hello,1980s
288,ARWKB2K1187FB36EC4,Ray Parker Jr.,SODFDCP12AF72A7395,4,0.704908,0.064736,115.577,0.048982,0.00921,0.749429,1,4,296.80281,-8.144,0.935936,0.767706,Ghostbusters,1980s
289,AR83G9J1187FB3C094,Kenny Loggins,SOYNTAJ14986E251CB,9,0.94899,0.042992,174.19,0.077864,0.001864,0.004279,1,4,220.69333,-3.898,0.365961,0.399881,Footloose,1980s
290,ARA7BQL1187FB5B562,F.R. David,SOQTWPJ1315CD4D22C,0,0.661328,0.110696,123.739,0.033267,0.000914,0,1,4,211.07188,-11.288,0.674796,0.564664,Words,1980s
291,ARU2T6V1187FB5590B,INXS,SOZSGZI12A6D4F841E,10,0.639692,0.09926,108.676,0.063569,0.112783,0.390913,0,4,182.8,-6.891,0.933292,0.81002,Need You Tonight,1980s
292,AR4EUFM1187B99592B,Chicago,SOBXUQN1315CD3F0D1,4,0.380963,0.19996,72.3,0.027734,0.669184,2.00E-06,1,4,219.09333,-9.427,0.280283,0.559761,Hard To Say I'm Sorry,1980s
293,ARSPBY91187B98E847,Kaoma,SORQQZI146173F0F4A,10,0.82234,0.092347,119.107,0.047575,0.003227,0.697134,0,4,366.35351,-11.132,0.960114,0.792483,Lambada,1980s
294,ARBEOHF1187B9B044D,Madonna,SOABQTG12A6701F3DB,9,0.857113,0.091607,103.833,0.038318,0.249712,0.088334,0,4,238.77333,-6.464,0.81152,0.612055,Who's That Girl,1980s
295,ARYGSFW1187FB519B1,Mike + The Mechanics,SOESIVT13FB149D363,8,0.491059,0.07179,97.814,0.03157,0.499214,0,1,4,319.84,-9.872,0.159847,0.514546,The Living Years,1980s
296,ARK0Z5G1187B9A1E97,Tiffany,SOCSRQK12AF72ABE24,7,0.888459,0.287576,131.977,0.054098,0.027597,0.000425,1,4,192.65333,-8.14,0.864484,0.723144,I Think We're Alone Now,1980s
297,ARI2L661187FB465AE,Kool & The Gang,SOBJYRQ141208B637E,1,0.780698,0.601883,120.926,0.192217,0.03167,2.00E-06,1,4,696.43946,-8.84,0.400292,0.474941,Celebration,1980s
298,ARHKS0J1187B9A4D51,Belinda Carlisle,SOBQCYL12AB0182E31,9,0.844163,0.123611,122.878,0.032587,0.001739,0.000204,1,4,244.33288,-6.792,0.782381,0.641936,Heaven Is A Place On Earth,1980s
299,ART50HO1187FB4D0ED,ABBA,SOCEUON135CC908B44,6,0.786867,0.046072,126.525,0.03981,0.224777,0.004485,1,4,297.28,-6.718,0.447152,0.412083,The Winner Takes It All,1980s
300,ARGBOWQ1187B9A0915,Milli Vanilli,SOMWBOM13EA5AFB71F,9,0.449696,0.100246,75.659,0.049856,0.029956,0.000167,1,4,271.28,-10.657,0.824905,0.721042,Girl I'm Gonna Miss You,1980s
301,AR6LKUT1187FB57287,Bee Gees,SOMBINS136004BA720,10,0.827857,0.181826,103.569,0.034803,0.027247,0.006158,0,4,283.14667,-7.276,0.942783,0.702418,Stayin' Alive,1970s
302,AR6XZ861187FB4CECD,The Beatles,SOOXWKB13678925A8F,0,0.39101,0.120897,140.616,0.032216,0.60354,0,1,4,243.02667,-8.372,0.390107,0.45026,Let It Be,1970s
303,ARW9QSZ1187FB4B93E,George Harrison,SOHVPCF13D536E01E2,1,0.886423,0.96091,130.744,0.039475,0.197045,2.30E-05,0,4,275.73333,-7.418,0.575884,0.559403,My Sweet Lord,1970s
304,AR7ERPE1187B98E766,John Travolta,SOBYOUO145FEC6150C,0,0.746781,0.210926,107.043,0.088542,0.211646,0.000637,1,4,168.46667,-8.061,0.811357,0.753664,You're The One That I Want,1970s
305,AR64Z6B1187B9A1729,Village People,SOVMVTH1401CD8A6C1,6,0.913946,0.473602,127.149,0.207329,0.234394,0,1,4,191.46667,-9.097,0.612708,0.651518,YMCA,1970s
306,ARKKZBY1187B98944D,Carl Douglas,SOFLGWM13134399A20,2,0.673045,0.203365,102.224,0.06079,0.513244,3.00E-06,1,4,192.21333,-12.183,0.752689,0.579672,Kung Fu Fighting,1970s
307,AR5SB8C1187FB5C375,John Lennon,SOMNWFJ13B24F8E977,0,0.566675,0.220975,76.131,0.20175,0.892002,0.174116,1,4,265.21592,-13.22,0.44008,0.356063,Imagine,1970s
308,ART50HO1187FB4D0ED,ABBA,SOBGPGX12AB017EF24,9,0.927716,0.802936,108.571,0.079336,0.181062,0.000555,1,4,222.89333,-5.804,0.637434,0.466155,Dancing Queen,1970s
309,ARNSZLI1187FB3DCDE,Terry Jacks,SOZSBXP144AE38AF12,6,0.503271,0.566056,97.363,0.106497,0.445716,7.90E-05,1,4,209.90667,-11.663,0.734486,0.697392,Seasons in the Sun,1970s
310,ARFCUN31187B9AD578,The Rolling Stones,SOJJEYF150D49DD3DE,0,0.501338,0.909995,78.976,0.03346,0.166979,0,1,4,206.33705,-12.188,0.355208,0.444761,Angie,1970s
311,AR07VS41187FB37944,Mungo Jerry,SOKRMJX137564A7E5A,4,0.651629,0.419904,165.27,0.04663,0.694818,1.00E-06,1,4,209.68,-9.778,0.961678,0.574503,In The Summertime,1970s
312,ARL4TII1187B9B46E1,Queen,SOJNMDQ144BD204420,10,0.417446,0.21001,145.1,0.049761,0.252475,0,1,4,357.57333,-9.94,0.24644,0.385935,Bohemian Rhapsody,1970s
313,ART50HO1187FB4D0ED,ABBA,SODNAYB144BC859FF0,2,0.801012,0.276584,146.82,0.036751,0.233707,3.00E-06,1,4,163.96,-11.219,0.813772,0.430353,Waterloo,1970s
314,AR6LKUT1187FB57287,Bee Gees,SOAXNQB12C0DD054D9,1,0.795212,0.071456,109.188,0.02703,0.013739,0.000419,0,4,209.4,-6.436,0.752191,0.693079,Night Fever,1970s
315,AR4R0RW1187FB5796A,George McCrae,SOHIMAB1450661DF0C,10,0.875006,0.089587,110.024,0.036432,0.031439,0.819632,0,4,386.14667,-9.055,0.549535,0.680496,Rock Your Baby,1970s
316,AR3R4HH1187B99F4AE,Shocking Blue,SOJSAAM13A18D360C2,11,0.770886,0.115358,130.052,0.033015,0.334553,0.001889,0,4,185.14286,-8.382,0.90704,0.657602,Venus,1970s
317,ARJ8GM51187FB5557B,Boney M.,SOXQCSM12A8C13A279,1,0.721718,0.414306,115.026,0.044772,0.06942,0.002086,1,4,257.26667,-10.956,0.865832,0.723189,Rivers of Babylon,1970s
318,AR16GSC1187B9A6291,Eagles,SOKKKAB13DBE74418A,11,0.324631,0.095769,137.951,0.032865,0.77469,0.005927,0,4,243.53914,-18.547,0.439769,0.649862,Hotel California,1970s
319,ARM7YQQ1187B9A84E7,Blondie,SORJFBT1436A995134,2,0.940951,0.972119,115.863,0.071502,0.006025,0.031687,1,4,416.06667,-4.686,0.515372,0.478234,Heart Of Glass,1970s
320,AR8AQOV1187FB52E77,Tony Orlando,SOGTCBQ12AF729FFA3,3,0.584227,0.139272,179.755,0.074323,0.486047,0,1,4,199.66667,-11.983,0.725323,0.528345,Tie a Yellow Ribbon 'Round the Ole Oak Tree,1970s
321,AR4EUFM1187B99592B,Chicago,SOASSHH1514A043563,11,0.535974,0.886919,99.433,0.03859,0.356451,0.013019,1,4,293.93288,-10.214,0.314338,0.376102,If You Leave Me Now,1970s
322,ARHIET31187FB42D8D,Gloria Gaynor,SOSZBOL1311AFD6828,9,0.987276,0.130422,127.982,0.163088,0.19834,4.00E-06,0,4,266.10667,-5.548,0.552596,0.646839,I Will Survive,1970s
323,ARTB3OO1187FB49BDA,Elton John,SOCBSBF141E2479C79,5,0.857399,0.094524,131.484,0.03637,0.196058,1.00E-06,1,4,273.81333,-7.665,0.751342,0.731977,Don't Go Breaking My Heart,1970s
324,AR1UBH11187FB3643A,Don McLean,SOEXCHC13134392B78,7,0.516204,0.136718,138.484,0.061936,0.705937,0,1,4,515.88304,-10.061,0.505154,0.560827,American Pie,1970s
325,ARIWB161187B9AA1D5,Simon & Garfunkel,SOATPHS1311AFDEC82,3,0.218573,0.094941,82.608,0.027092,0.757999,0.000203,1,4,293.42667,-12.984,0.254899,0.30955,Bridge Over Troubled Water,1970s
326,AR9J2H81187B9B5253,Chic,SODGLIX150ED6AEBBE,7,0.755127,0.101568,118.402,0.046789,0.037419,0.000154,1,4,229.22667,-8.518,0.945429,0.887522,Le Freak,1970s
327,ARGEXDU1187FB5796E,Billy Swan,SOLDUGS1311AFEA559,0,0.320032,0.122237,109.792,0.036124,0.846604,0,1,4,128.29333,-6.707,0.45672,0.775715,I Can Help,1970s
328,ARQTI5W1187FB5CCFF,Lynn Anderson,SOLXVVT13167718851,0,0.941146,0.944356,134.965,0.048987,0.192254,0,1,4,190.7298,-4.319,0.59664,0.468307,I Beg Your Pardon (I Never Promised You a Rose Garden),1970s
329,ART50HO1187FB4D0ED,ABBA,SOARCTG1454526286A,9,0.529369,0.060908,110.374,0.030374,0.426384,0,1,4,251.8,-9.606,0.408089,0.356125,Fernando,1970s
330,AR6LKUT1187FB57287,Bee Gees,SOSHVUG136ED773438,5,0.391817,0.198172,104.981,0.025591,0.104777,1.00E-06,0,4,243.61333,-7.962,0.651071,0.630573,How Deep Is Your Love,1970s
331,AR6LKUT1187FB57287,Bee Gees,SOTCTUB13665DA247E,2,0.477259,0.109473,118.254,0.028281,0.092245,0.3836,1,4,302.06667,-11.95,0.765581,0.67788,Tragedy,1970s
332,ARYGO6R1187B9A7822,Rod Stewart,SOPAFOM136C9B9C95D,2,0.674422,0.286575,129.047,0.030449,0.560697,0.000949,1,4,296.84,-8.475,0.683711,0.677427,Maggie May,1970s
333,ARTB3OO1187FB49BDA,Elton John,SOKQLFL13E46226235,4,0.612007,0.044232,149.946,0.036911,0.082299,1.00E-06,0,4,234.10667,-13.28,0.971546,0.613954,Crocodile Rock,1970s
334,ARVU2XO1187B9893DB,Donna Summer,SOWOJWN1513A5337A2,0,0.898926,0.046729,120.529,0.034764,0.005639,0.078599,1,4,282.67955,-7.592,0.961906,0.779891,Hot Stuff,1970s
335,ARQ95WI1187B99C6C5,Roberta Flack,SOVPVLG13AC8558301,5,0.183843,0.15744,121.364,0.040107,0.801403,0,0,4,282.48771,-19.293,0.327937,0.464943,Killing Me Softly With His Song,1970s
336,ARMXJIZ1187FB4D8A0,Bachman-Turner Overdrive,SOKWTET135C43190E9,2,0.948883,0.961338,126.927,0.047466,0.005708,0.00119,1,4,224.82621,-10.552,0.486058,0.493721,You Ain't Seen Nothin' Yet,1970s
337,ARFAN5B1187FB3A6BB,Carly Simon,SOWAWEG1506BCB3B8D,8,0.476157,0.955374,105.439,0.032487,0.0619,0,0,4,288.8098,-14.218,0.69426,0.519627,You're so Vain,1970s
338,ARLZSIT1187B9A996C,Hot Butter,SOFYUAQ13FB1967180,11,0.793986,0.069508,133.583,0.053439,0.013892,0.870095,0,4,151.90667,-7.578,0.961844,0.778508,Popcorn,1970s
339,AR7UYEE1187FB3E336,Gerry Rafferty,SORKIIM137754769DE,7,0.476552,0.321243,114.12,0.027068,0.432229,0.003094,1,4,311.61288,-8.691,0.430818,0.525936,Baker Street,1970s
340,ARZNLRX1187FB57970,Patrick Hernandez,SOXYKUW144EE55885D,2,0.778909,0.219596,131.665,0.036459,0.01499,1.40E-05,1,4,197.51955,-7.383,0.498542,0.729077,Born to Be Alive,1970s
341,ARVU2XO1187B9893DB,Donna Summer,SOEXTJR13665BFF318,7,0.879204,0.087897,125.74,0.038534,0.04947,0.547843,0,4,195.90667,-9.374,0.96035,0.599068,I Feel Love,1970s
342,AR5MKYH1187B9B586D,Bonnie Tyler,SOLJOJP13762D94F95,0,0.866683,0.121126,116.976,0.032115,0.025787,1.00E-06,1,4,198.81333,-4.066,0.511258,0.55174,It's a Heartache,1970s
343,ART50HO1187FB4D0ED,ABBA,SONNVUF142AB4DEC54,10,0.71234,0.201141,172.023,0.038972,0.010135,0.015109,1,4,207.36,-7.754,0.419771,0.357585,Sos,1970s
344,AR828WL1187FB47E81,M,SOADJHL12AC9072846,1,0.791982,0.355101,111.882,0.060125,0.002645,0.822303,0,4,116.93333,-8.439,0.749642,0.749511,Pop Muzik,1970s
345,AR86IIE1187FB40BE5,The Rubettes,SOCRJHS13D67653F03,10,0.680493,0.117454,134.287,0.02879,0.67519,0.001758,1,4,247.70667,-6.399,0.503872,0.498251,Sugar Baby Love,1970s
346,ARUPZB41187FB52CEE,Norman Greenbaum,SOVSUSJ14BAA767B2A,9,0.346873,0.10048,121.42,0.042636,0.003446,5.10E-05,1,4,242.58621,-16.615,0.303539,0.613593,Spirit In The Sky,1970s
347,ARVLH5W1187FB58B7F,Harry Nilsson,SOBAZIF1311AFE9DD6,4,0.368952,0.09256,65.681,0.025921,0.676386,1.50E-05,1,4,198.29333,-7.51,0.159069,0.414392,Without You,1970s
348,ARJ1W5M1187FB458F3,Sweet,SOAAOYM13152A74914,11,0.916629,0.044308,108.582,0.092511,0.001953,0.000731,0,4,240.62667,-3.71,0.781404,0.625496,The Ballroom Blitz,1970s
349,ARUBDBK1187FB4D1B3,10cc,SOCUETV14FA41CCBB0,4,0.578842,0.757411,133.933,0.051033,0.858386,0.010425,1,4,231.06667,-10.056,0.32147,0.288586,I'm Not In Love,1970s
350,ARDIBRT1187B9AF176,Led Zeppelin,SOQPMYX1312A8AC000,9,0.892831,0.163828,87.979,0.437053,0.061691,0.039101,1,4,334.55515,-11.171,0.418223,0.401153,Whole Lotta Love,1970s
351,AR2DEND1187B997881,The Knack,SOBLDOG12AF72A11FA,0,0.960576,0.985805,150.231,0.082372,0.00029,0.053358,1,4,313.13333,-5.974,0.525051,0.431856,My Sharona,1970s
352,AR6LKUT1187FB57287,Bee Gees,SOPDADR14D70DBCEFD,6,0.4956,0.319649,83.551,NULL,0.681894,0.002266,0,4,296.5867,-11.6,0.337217,0.561868,Too Much Heaven,1970s
353,ARYGO6R1187B9A7822,Rod Stewart,SOKNTAL13737EFFB88,0,0.37126,0.103648,112.05,0.030401,0.084064,0.109639,1,4,259.81342,-17.848,0.890386,0.734889,DO YA THINK I'M SEXY? (Radio Edit)/(CONTENT!),1970s
354,ARJJHLM120AB95EB8C,EXILE,SOIPGRE1375C8880C2,0,0.413794,0.142391,103.985,0.028341,0.036448,1.10E-05,1,4,291.30667,-10.019,0.411142,0.80606,Kiss You All Over,1970s
355,AR9KRBD1187FB498F2,Wings,SOIBAFC13152A736C5,2,0.377169,0.123277,92.153,0.026498,0.000213,0,1,3,284.58667,-10.239,0.381506,0.342756,Mull Of Kintyre,1970s
356,ARQEL841187FB52D01,Anita Ward,SOFKYBG14608C5B9D4,5,0.792303,0.083179,125.735,0.042684,0.086744,0.036312,0,4,212.14667,-5.83,0.963039,0.768593,Ring My Bell,1970s
357,ARJ1W5M1187FB458F3,Sweet,SOMKRKN143A0D14E57,4,0.82224,0.08341,127.852,0.076997,0.308929,1.00E-06,1,4,212.04,-3.328,0.353524,0.412697,Fox On The Run,1970s
358,ARKNWJL1187FB37853,Lobo,SOXUPIT144BCF9818F,10,0.397411,0.117943,149.88,0.029645,0.762585,0,1,4,251.94766,-7.323,0.253731,0.594389,I'd Love You to Want Me,1970s
359,ARJ8GM51187FB5557B,Boney M.,SOTQJRH144D1160664,5,0.755802,0.239428,124.649,0.035125,0.09857,0.745109,0,4,205.89333,-8.174,0.95621,0.759814,Daddy Cool,1970s
360,ARXPPEY1187FB51DF4,Michael Jackson,SOSEDYI13E907C9947,11,0.769981,0.09219,119.304,0.098038,0.210921,0.058304,1,4,251.4,-10.524,0.956156,0.837228,Don't Stop 'Til You Get Enough,1970s
361,ARNLVQB1187B9AEAB0,Steve Miller Band,SOSHQFS135C300EDB6,10,0.339398,0.135104,165.451,0.0819,0.454295,2.30E-05,1,4,217.8,-13.487,0.718662,0.416845,The Joker,1970s
362,ARNNHS91187FB3E5F7,The Moody Blues,SOLVIGZ137B2E9B692,4,0.520798,0.976248,148.504,0.042691,0.414018,3.50E-05,0,3,316.06667,-10.809,0.15832,0.207062,Nights In White Satin,1970s
363,ARFCUN31187B9AD578,The Rolling Stones,SOKMXLY144AD1EAABD,0,0.931249,0.060918,128.607,0.034486,0.178772,0.000199,1,4,228.66667,-3.608,0.964735,0.634048,Brown Sugar,1970s
364,AR7ERPE1187B98E766,John Travolta,SONXXZS14605B08A30,2,0.741197,0.11439,124.184,0.055682,0.701625,1.00E-05,1,4,215.26667,-6.755,0.644161,0.743764,Summer Nights,1970s
365,ARJ8GM51187FB5557B,Boney M.,SOKNCNM14C02BF7D32,0,0.812215,0.06875,124.006,0.05472,0.000592,0.038347,1,4,188.21288,-8.727,0.516975,0.883808,Ma Baker,1970s
366,ARFHP8I1187B9B303F,Tom Jones,SOREWLM135C21A172D,11,0.891189,0.378506,119.193,0.284065,0.224709,5.00E-04,0,4,177.72,-8.73,0.556939,0.444509,She's A Lady,1970s
367,ARUH8GA1187B9B34D4,Frankie Valli,SOMFWSO144B302B46A,11,0.46335,0.081127,109.305,0.051392,0.22725,0,1,4,202,-8.73,0.859289,0.808027,Grease,1970s
368,AR7Z74I1187B9AF7FF,Three Dog Night,SOQSJDG12AF72A40ED,2,0.776627,0.233184,129.134,0.030365,0.187785,7.30E-05,1,4,197.90667,-10.439,0.97691,0.670467,Joy To The World,1970s
369,AR2665Z1187FB56AB9,Commodores,SOPZODU144BAA84E10,8,0.188873,0.150088,151.414,0.027803,0.848467,0.001317,1,3,400.24,-15.002,0.088718,0.371739,Three Times A Lady,1970s
370,ARFCUN31187B9AD578,The Rolling Stones,SOJHJUK144BFBFD7C2,9,0.553129,0.058265,109.993,0.030476,0.077096,0.03304,0,4,214.89333,-7.426,0.960498,0.855037,Miss You,1970s
371,ARAENJ61187B9AFDB0,George Baker Selection,SOUCKTF150E5535365,5,0.812472,0.346372,131.787,0.033313,0.011941,0.007886,1,4,93.01333,-7.405,0.903348,0.709091,Una Paloma Blanca,1970s
372,ARPHIME1187B9ACF4E,The Kinks,SODOPFD139E54A6C9B,1,0.507496,0.199496,149.04,0.041161,0.685386,0.114671,0,4,244.34893,-18.376,0.916536,0.483328,Lola,1970s
373,ARDYZU51187FB469B2,Amii Stewart,SOPMRGR14A20101102,2,0.926511,0.314896,143.12,0.236771,0.017241,9.00E-06,1,4,225.2,-5.707,0.588701,0.638736,Knock on Wood,1970s
374,ARWT0M11187FB57D04,Gilbert O'Sullivan,SOKCRSF12A8C1340D3,1,0.966232,0.038466,123.32,0.060409,0.49087,0.000435,1,4,162.64,-6.454,0.656543,0.727245,Get Down,1970s
375,ARMHDEZ1187FB43997,The Manhattans,SOMPBFM1460D768730,10,0.389838,0.176722,129.095,0.063457,0.553398,1.40E-05,1,4,265.98667,-10.372,0.558023,0.642702,Kiss and Say Goodbye,1970s
376,ARP6W241187B9AD2CC,Captain & Tennille,SOBCKPM12A6D4FD13C,4,0.575195,0.279036,129.926,0.033873,0.208061,0,1,4,204.92,-10.102,0.934907,0.663883,Love Will Keep Us Together,1970s
377,ARWT91C1187B9ACEAA,Neil Young,SOFYYHT13A18D2F25B,7,0.151121,0.210061,94.916,0.033023,0.88661,0.248658,1,4,172.19873,-18.97,0.425239,0.638539,Heart Of Gold,1970s
378,AR3DXTG1187FB38776,Kate Bush,SOJDZTC136707678BA,1,0.429473,0.128303,123.789,0.032851,0.180027,0.001059,1,4,205.57333,-10.007,0.491518,0.580186,Wuthering Heights,1970s
379,ARIQTWA1187FB3DDFC,Patti LaBelle,SOQMTCK13FC0C327E6,5,0.885634,0.98092,122.127,0.143824,0.186061,3.00E-06,1,4,220.55955,-7.453,0.793592,0.486601,Lady Marmalade,1970s
380,ARJ7D2E1187FB55998,The Four Seasons,SOPFJHS1371EC41B0C,1,0.78887,0.07945,105.097,0.035441,0.115649,0.00039,1,4,208.29288,-10.182,0.963853,0.538329,December 1963 (Oh What A Night),1970s
381,ARTE5VV1187B9B53F4,Tony Orlando & Dawn,SOULZYB136F0D52CBF,1,0.700836,0.065856,123.13,0.049349,0.171781,0,1,4,176.86667,-6.764,0.92572,0.783274,Knock Three Times,1970s
382,ARFLSLE1187B9AC75E,Isaac Hayes,SOAMSYX144D0315F3E,0,0.971884,0.971793,124.944,0.111412,0.427344,0.000261,1,4,281.66667,-7.548,0.530901,0.382009,Theme From Shaft,1970s
383,ARSAIUN1187FB398D3,Creedence Clearwater Revival,SOHHATU147442B4B34,9,0.705034,0.771574,138.566,0.093406,0.091643,0.013491,1,4,212.65333,-15.41,0.260407,0.276005,Up Around the Bend,1970s
384,ART50HO1187FB4D0ED,ABBA,SOWDWQJ144BED93336,11,0.666522,0.162248,107.015,0.025678,0.158774,0,1,4,244.96,-7.921,0.923905,0.685815,Take A Chance On Me,1970s
385,ART50HO1187FB4D0ED,ABBA,SORJYIC1315CD45FF0,9,0.703562,0.089046,120.701,0.038469,0.535007,0.00305,0,4,186.42667,-6.873,0.687543,0.787412,"Money, Money, Money",1970s
386,ARJIAK51187B9B0C57,Cliff Richard,SOQFDIC144C2F76132,0,0.648499,0.068442,111.651,0.026317,0.004036,7.00E-06,1,4,254.8,-9.6,0.558614,0.701864,We Don't Talk Anymore,1970s
387,ARZYIW81187FB56A12,Shirley & Company,SOFIDLX146563A24BF,7,0.848903,0.114095,101.87,0.113643,0.538167,0.003089,1,4,287.42485,-5.86,0.791256,0.691173,"Shame, Shame, Shame",1970s
388,AROUSVG1187FB360E8,Andy Gibb,SOCSGPP12B55270274,7,0.302767,0.088873,102.243,0.032366,0.785482,0.001527,0,1,273.21424,-19.653,0.966286,0.742951,SHADOW DANCING,1970s
389,ARKBR1Y1187B992DAA,Debby Boone,SOYDFHC141218F8513,0,0.327546,0.177789,75.858,0.027524,0.77982,1.50E-05,1,3,234.97333,-8.927,0.090438,0.292001,You Light up My Life,1970s
390,ARRDX091187FB3DC86,B.J. Thomas,SOJCDXD150DC185419,5,0.317631,0.14935,112.296,0.042017,0.860698,4.00E-06,1,4,140.4556,-14.356,0.637689,0.717981,Raindrops Keep Falling on My Head,1970s
